,Retail_Product_Level1Name,Retail_Product_Color,Retail_Product_Size,Retail_Product_Style,Retail_Product_Name,Retail_Product_SKU,Retail_SOHQTY,Retail_CCQTY,_merge,Diff,Unders
1442,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CF PRD INK RASGOS LISO CNBF3,9480060006,1,0,left_only,-1,1
1443,VESTUARIO,CINZA,P,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO DISNEY,9443350009,1,0,left_only,-1,1
1444,VESTUARIO,SORTIDO,44,BERMUDA SARJA,BERMUDA CM SLO INK SARJA 5 POCKETS RETA,9344570002,2,0,left_only,-2,2
1445,VESTUARIO,PINK,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB PINK BCO MHO REF,6944140005,4,2,both,-2,2
1446,VESTUARIO,VERDE,4,BERMUDA,BERMUDA C8 PRD INFO INK COS DE ELASTICO,9483910001,2,1,both,-1,1
1447,ELETRO-ELETRONICOS,OTHER,OTHER,KIT FEMININO DOURADO,RELOGIO CONDOR FEM DOURADO P3 KIT COLAR,9518130000,1,1,both,0,0
1448,VESTUARIO,AZUL,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9589310001,2,2,both,0,0
1449,VESTUARIO,VERDE,42,SOUTIEN / TOP,SOUTIEN BASE ALONGADA CR MSA  RENDA RUST,9669530001,3,3,both,0,0
1450,VESTUARIO,PRETO,44,BOTTOM CURTO SARJA,SHORT SARJA JV PRD INK ESTAMPADA DE ESTR,9575020005,1,1,both,0,0
1451,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA CM SLO INK SLIM AMACIADA 5 POCKETS,9440390003,3,0,left_only,-3,3
1452,VESTUARIO,AZUL,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB REF  K51509 K195,8218660002,4,1,both,-3,3
1453,BELEZA,OTHER,OTHER,PRODUTOS PARA CORPO ACQUA LOUNGE,GEL HIGIENIZADOR FROOZEN APPLE 90ML,9067340000,2,1,both,-1,1
1454,VESTUARIO,ROSA,4,CALÇA,CALCA C8 PRD EVT LCM JOGGER CLOCHARD INF,9405840002,1,0,left_only,-1,1
1455,VESTUARIO,ROSA,40,CALÇA SARJA,CALCA CRN MSA INK FIVE POCKETS LISO ROSA,9420140003,2,2,both,0,0
1456,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA CM MSA INK SLIM LAVAGEM COM BIGODE,9440880005,6,0,left_only,-6,6
1457,VESTUARIO,PRETO,34/39,MEIA CASUAL/ESPORTIVA,2 PARES MEIA INVISIVEL ACC SLO ESTRELA P,9501920001,5,4,both,-1,1
1458,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692390006,1,0,left_only,-1,1
1459,VESTUARIO,MARROM,42,BOTTOM CURTO SARJA,SHORT SARJA CRN PRD INK ELASTICO NA CINT,9420250004,0,0,left_only,0,0
1460,VESTUARIO,BRANCO,GG,KIT CALCINHA,CONJ CALCINHA ALTA GG BRANCO MEDIO,9685390004,3,3,both,0,0
1461,ELETRO-ELETRONICOS,OTHER,OTHER,OUTROS,NOKIA G21 AZUL 128GB NK083,9639910000,2,2,both,0,0
1462,VESTUARIO,ROSA,G,KIT CALCINHA,2 CALCINHAS BIQUNI  CR MSA RENDA RUSTICA,9692930003,2,2,both,0,0
1463,VESTUARIO,AZUL,48,BERMUDA SARJA,BERMUDA JEANS CDD SLO INK BERMUDA COLOR,9556670006,1,0,left_only,-1,1
1464,VESTUARIO,PRETO,G,CALCINHA / BOTTOM,CALCINHA  APP5 SNS SLO PP BIQUINI PRETO,7575560003,2,2,both,0,0
1465,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO EMBORRACHADO,RELOGIO TUGUIR MASC VERDE KIT PULSEIRA D,9553220000,1,1,both,0,0
1466,VESTUARIO,MARROM,UNICO,ÓCULOS ACETATO,OCULOS  C5 MSA MAIS ACESSORIOS  OCULOS U,9640170001,1,1,both,0,0
1467,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384130004,6,1,both,-5,5
1468,VESTUARIO,BRANCO,G,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB CORACAO BRC ROSA,8297000003,3,2,both,-1,1
1469,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN MSA INK VISTA ABOTOADA R,9415740002,1,0,left_only,-1,1
1470,ELETRO-ELETRONICOS,OTHER,OTHER,MASCULINO PRATA,RELOGIO CONDOR MASC PRATA P3 AVULSO ANAL,9518090000,2,2,both,0,0
1471,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,9427190004,2,2,both,0,0
1472,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK BARRA FLIPFLOP E,9275940005,1,0,left_only,-1,1
1473,VESTUARIO,CHOCOLATE,48,CALCINHA / BOTTOM,MODELADORA APP TRS SUST CETINETE REF 431,6097660003,4,2,both,-2,2
1474,VESTUARIO,CINZA,34/39,MEIA CASUAL/ESPORTIVA,2 PARES MEIA INVISIVEL ACC SLO POA CINZA,9501990001,6,4,both,-2,2
1475,VESTUARIO,JEANS,36,BOTTOM CURTO JEANS,SHORT JEANS CRN PRD INK VISTA ABOTOADA E,9480150002,1,0,left_only,-1,1
1476,VESTUARIO,PRETO,UNICO,ÓCULOS ACETATO,OCULOS  C5 MAIS ACESSORIOS OCULOS MASC A,9717680001,1,1,both,0,0
1477,VESTUARIO,CINZA,34/39,MEIA CASUAL/ESPORTIVA,MEIA SAPATILHA ACC FCX RAPOSA  ESTAMPADO,9090950001,9,1,both,-8,8
1478,VESTUARIO,JEANS,38,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9392570003,4,2,both,-2,2
1479,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK BARRA,9479560003,1,0,left_only,-1,1
1480,ELETRO-ELETRONICOS,OTHER,OTHER,MASCULINO PRATA,RELOGIO LINCE MASC PRETO AVULSO ANALOGIC,9628350000,1,1,both,0,0
1481,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK RASGOS,9479580005,2,0,left_only,-2,2
1482,VESTUARIO,ROSA,42,BOTTOM CURTO SARJA,BERMUDA SARJA CRN SLO INK ABERTURA BARRA,9384260005,5,3,both,-2,2
1483,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK RASGOS,9412320005,1,1,both,0,0
1484,VESTUARIO,VERMELHO,M,KIT CALCINHA,CALCINHA CJ  ELLA VERMELHO E PRETO  LISO,9339240003,2,1,both,-1,1
1485,VESTUARIO,VERDE,G,SOUTIEN / TOP,SOUTIEN TOP FAIXA TRS  BOJO REF CE3978 C,9624620001,2,2,both,0,0
1486,VESTUARIO,PRETO,46,SOUTIEN / TOP,2 SOUTIENS APP  TRS BASE C  BJ SEM ARO R,8539820003,5,4,both,-1,1
1487,VESTUARIO,PRETO,M,KIT CALCINHA,CALC TG BAS KIT 2X1  PTO CHOCO LIV C7 M,8516950002,1,1,both,0,0
1488,VESTUARIO,AZUL,G,KIT CALCINHA,CALCINHA CR SLO ELLA ESTAMPADO AZUL G AZ,9707380001,3,3,both,0,0
1489,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CF MSA INK USED TANK LISO 01,9579540002,2,1,both,-1,1
1490,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA MASCULINA PORTIOLLI,9464120000,2,1,both,-1,1
1491,VESTUARIO,CHOCOLATE,40,SOUTIEN / TOP,2 SOUTIENS APP TRS REF  42915 PUSH UP CO,7636690001,2,0,left_only,-2,2
1492,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA CM MSA INK SLIM LAVAGEM COM BIGODE,9440880002,2,0,left_only,-2,2
1493,VESTUARIO,CINZA,M,KIT CALCINHA,CALCINHA JV CN SLO ELLA CACHORRO  ESTAMP,9456460004,2,2,both,0,0
1494,VESTUARIO,PRETO,46,SOUTIEN / TOP,SOUTIEN BASE CJ MSA ELLA BICOLOR LISO PR,9424780004,3,0,left_only,-3,3
1495,VESTUARIO,JEANS,50,BOTTOM CURTO JEANS PLUS,SHORT JEANS PS PRD INK RASGOS LISO 92733,9481230003,1,0,left_only,-1,1
1496,VESTUARIO,CINZA,G,SHORT DOLL,SHORT DOLL SEM MANGA JV CN SLO ELLA 8905,9443600001,1,1,both,0,0
1497,VESTUARIO,BRANCO,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS BIQUINI COTTON  ESTA,8831730003,3,2,both,-1,1
1498,VESTUARIO,BEGE,38,CALÇA JEANS,CALCA SARJA CRN MSA INK SEM COSTURA  LIS,9588410003,2,1,both,-1,1
1499,VESTUARIO,JEANS,48,CALÇA JEANS PLUS,CALCA  PS PRD INK SKY RASGOS ELASTICO TR,9481120002,1,0,left_only,-1,1
1500,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO COURO,RELOGIO CONDOR MAS COURO CARTEIRA MAGNET,9456660000,1,1,both,0,0
1501,VESTUARIO,ROSA,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA CA,9468400001,8,8,both,0,0
1502,VESTUARIO,CINZA,M,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA GA,9438680002,5,5,both,0,0
1503,VESTUARIO,VERDE,46,BOTTOM CURTO SARJA,SHORT   INK LISO 07FE00754 VERDE 46 VERD,9585500014,2,2,both,0,0
1504,VESTUARIO,ROXO,46,SOUTIEN / TOP,SOUTIEN TG BASICO ROXO ERI C7 46 ROXO,7998060005,1,1,both,0,0
1505,ELETRO-ELETRONICOS,OTHER,OTHER,SAMSUNG,SAMS GALAXY A32 AZUL 128GB SM A325MZBKZT,9190010000,2,2,both,0,0
1506,VESTUARIO,JEANS,36,BOTTOM CURTO JEANS,SHORT JEANS CRN MSA INK BARRA CHUVEIRINH,9168320002,1,1,both,0,0
1507,VESTUARIO,CINZA,M,BERMUDOL/SHORT DOLL,BERMULDOLL MANGA CURTA CR PRD ELLA  CINZ,9656040002,3,3,both,0,0
1508,VESTUARIO,PRETO,G,KIT CALCINHA,CALCINHA JV CN SLO ELLA CORACAO ESTAMPAD,9456540001,1,1,both,0,0
1509,VESTUARIO,PRETO,GG,SHORT DOLL,SHORT DOLL SEM MANGA CJ ELLA LISO PRETO,9649150002,3,3,both,0,0
1510,VESTUARIO,VERDE,50,BERMUDA SARJA,BERMUDA JEANS EVT PAIS  CRN PRD INK CATI,9578890002,1,0,left_only,-1,1
1511,VESTUARIO,SORTIDO,G,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB PTO BCO CHO REF,4689440003,1,1,both,0,0
1512,VESTUARIO,PRETO,G,SOUTIEN / TOP,SOUTIEN APP TRS 1 2 DAILY REF C04935 PRE,6541060003,0,1,both,1,0
1513,VESTUARIO,VERDE,10,SHORT/SAIA,SHORT C8 SLO INK SHORT INFO JUVA BARRA D,9633570001,1,0,left_only,-1,1
1514,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO EMBORRACHADO,RELOGIO LINCE MASC EMBORRACHADO KIT CANI,9535580000,1,1,both,0,0
1515,VESTUARIO,JEANS,42,BERMUDA JEANS,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650003,2,0,left_only,-2,2
1516,VESTUARIO,BRANCO,P,CALCINHA / BOTTOM,3 CALCINHAS APP TANGA TRS COTTON LISO ME,6944100005,2,2,both,0,0
1517,VESTUARIO,JEANS,4,CALÇA,CALCA C8 PRD INFA INK STONE USED E RASGO,9483630001,2,0,left_only,-2,2
1518,VESTUARIO,PRETO,44,SOUTIEN / TOP,2 SOUTIENS APP AMAMENTACAO APP TRS LISO,8462510002,2,1,both,-1,1
1519,VESTUARIO,PRETO,GG,CALCINHA / BOTTOM,CALCINHA CJ ELLA RENDA PRETA FORRO PINK,9560460003,1,1,both,0,0
1520,VESTUARIO,JEANS,46,BERMUDA JEANS,BERMUDA JEANS CRN PRD INK cordao rasgos,9578960006,2,0,left_only,-2,2
1521,VESTUARIO,OFF WHITE,M,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN ELLA  CROPP,9669640001,3,3,both,0,0
1522,VESTUARIO,VERDE,38,CALÇA SARJA,CALCA  CRN INK FIVE POCKETS  PANTONE 180,9167350002,1,1,both,0,0
1523,VESTUARIO,JEANS,50,BERMUDA JEANS,BERMUDA JEANS CRN MSA INK USED BIGODE DE,9578640007,1,0,left_only,-1,1
1524,VESTUARIO,ROSA,GG,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB REF 51509 K152 B,7199900004,4,2,both,-2,2
1525,VESTUARIO,BRANCO,G,KIT CALCINHA,CALCINHA JV CN SLO ELLA MICRO POA  ESTAM,9588720001,1,1,both,0,0
1526,ELETRO-ELETRONICOS,OTHER,OTHER,TABLET 3G ANDROID,TAB SAMS A7 LITE 32GB 4G   3GB RAM  TELA,9296700000,1,1,both,0,0
1527,VESTUARIO,ROSA,G,CALCINHA / BOTTOM,2 CALCINHAS APP TRS MEDIA MFB REF 50509,5528060009,0,1,both,1,0
1528,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN MSA INK RECORTES  LISO C,9588600005,2,0,left_only,-2,2
1529,VESTUARIO,MARROM,UNICO,ÓCULOS ACETATO,OCULOS  C5 MAIS ACESSORIOS OCULOS MASC A,9717710001,1,1,both,0,0
1530,VESTUARIO,PRETO,38,BERMUDA SARJA,BERMUDA JEANS CRN MSA INK CHINO LISO 220,9578790008,1,0,left_only,-1,1
1531,VESTUARIO,BRANCO,40,SOUTIEN / TOP,SOUTIEN CR SLO ELLA LISO BRANCO 40 BRANC,9671710001,2,2,both,0,0
1532,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,SHORT JEANS INK LISO JEANS 42 JEANS MEDI,9575900005,2,1,both,-1,1
1533,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA FEMININA CARLINHOS M,9695490000,3,3,both,0,0
1534,VESTUARIO,PRETO,G,SHORT DOLL,SHORT DOLL SEM MANGA CJ PRD ELLA RENDA L,9532190003,1,1,both,0,0
1535,VESTUARIO,DOURADO,UNICO,ÓCULOS METAL,OCULOS UNI MET DOURADO RETRO PRETO MG132,9516330001,1,1,both,0,0
1536,VESTUARIO,VERDE,40,CALÇA SARJA,CIGARRETE CINTINHO ABERTURA BARRA 40 VER,9544040003,1,0,left_only,-1,1
1537,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS JV PRD INK RECORTE FRONTAL L,9579560001,1,1,both,0,0
1538,VESTUARIO,JEANS,46,BOTTOM CURTO JEANS PLUS,SHORT JEANS INK COM AMARRACAO LISO JEANS,9575840001,1,1,both,0,0
1539,VESTUARIO,VERMELHO,GG,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9590660002,4,3,both,-1,1
1540,VESTUARIO,JEANS,8,SHORT/SAIA,SHORT C8 SLO INK SHORT INFA DE CORRIDA C,9633610003,3,2,both,-1,1
1541,BELEZA,OTHER,OTHER,ESMALTE,ESMALTE  WL VULT VULT ESMALTE 5F DETERMI,9032560000,1,1,both,0,0
1542,VESTUARIO,JEANS,40,BERMUDA JEANS,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650002,2,0,left_only,-2,2
1543,VESTUARIO,BEGE,44,SOUTIEN / TOP,SOUTIEN CJ PRD ELLA TULE BORDADO  BICOLO,9646760001,3,1,both,-2,2
1544,VESTUARIO,JEANS,56,BOTTOM CURTO JEANS PLUS,SHORT JEANS INK COM AMARRACAO LISO JEANS,9575840012,1,1,both,0,0
1545,VESTUARIO,LILAS,6,INTEIRO,JAQUETA MANGA LONGA C8 PRD INK COM CORDA,9483710002,1,1,both,0,0
1546,VESTUARIO,VERDE,M,KIT CALCINHA,2 CALCINHAS BIQUNI FIO CJ SLO VERDE PTO,9719920003,6,6,both,0,0
1547,VESTUARIO,CHOCOLATE,46,SOUTIEN / TOP,SOUTIEN BASE ALONGA ESS C9 PRD LISO CHOC,9316910002,2,1,both,-1,1
1548,BELEZA,OTHER,OTHER,CONDICIONADOR,SIAGE CONDICIONADOR NUTRI OURO 200ML V2,9170490000,1,1,both,0,0
1549,VESTUARIO,JEANS,48,BERMUDA JEANS,BERMUDA CS SLO INK RETA COM GANCHO MEDIO,9171540006,1,0,left_only,-1,1
1550,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO PRATA,RELOGIO MASC CONDOR PRATA KIT CANIVETE A,9731320000,1,1,both,0,0
1551,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CDD PRD INK BASICA COSTURA Z,9472310001,1,0,left_only,-1,1
1552,VESTUARIO,PRETO,G,SHORT DOLL,SHORT DOLL APP SNS SLO ELLA LISO PRETO G,8830400001,12,12,both,0,0
1553,VESTUARIO,BEGE,42,BERMUDA SARJA,BERMUDA JEANS EVT PAIS CRN PRD INK CATIO,9578810004,2,0,left_only,-2,2
1554,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CF MSA INK USED E TANK FILIG,9479680002,2,2,both,0,0
1555,VESTUARIO,PRETO,46,BERMUDA SARJA,BERMUDA JEANS CRN MSA INK CHINO LISO 220,9578790012,2,0,left_only,-2,2
1556,BELEZA,OTHER,OTHER,PERFUME,PERFUME  WA JEQUITI DESODORANTE COLONIA,8994980000,13,13,both,0,0
1557,VESTUARIO,PRETO,48,CALÇA SARJA,CALCA APP CS SLO SLIM INK SARJA CHINO GA,8442370001,1,0,left_only,-1,1
1558,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN MSA INK VISTA ABOTOADA R,9415730002,1,1,both,0,0
1559,VESTUARIO,PRETO,40,SOUTIEN / TOP,SOUTIEN APP SNS SLO PP BASE LUTESTIL PRE,7575530001,2,0,left_only,-2,2
1560,VESTUARIO,JEANS,40,INTEIRO,MACAQUINHO SEM MANGA JEANS CRN PRD INK L,9230400003,2,1,both,-1,1
1561,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM USED BIGODE,9440990003,1,0,left_only,-1,1
1562,VESTUARIO,JEANS,44,BOTTOM CURTO JEANS,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573000005,1,2,both,1,0
1563,VESTUARIO,AZUL,M,KIT CALCINHA,CALCINHA JV CN ELLA MICROFIBRA FLORES ES,9674240001,4,3,both,-1,1
1564,ELETRO-ELETRONICOS,OTHER,OTHER,MOTOROLA,MOTO G60S VERDE 128GB XT2133 1,9338010000,2,1,both,-1,1
1565,VESTUARIO,CINZA,GG,KIT CALCINHA,CALCINHA JV CN SLO ELLA CEREJA ESTAMPADO,9588730002,2,2,both,0,0
1566,VESTUARIO,JEANS,8,BERMUDA,BERMUDA C8 PRD INK BERMUDA INFO BASICA,9633590003,3,2,both,-1,1
1567,VESTUARIO,VINHO,42,CALÇA SARJA,CALCA CM MSA INK SLIM VINHO EMP 5 POCKET,9440750006,5,0,left_only,-5,5
1568,VESTUARIO,PRETO,GG,PIJAMA,PIJAMA MANGA CURTA JV CN ELLA LOVE EM PI,9717220004,2,2,both,0,0
1569,VESTUARIO,JEANS,46,BOTTOM CURTO JEANS PLUS,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260001,4,0,left_only,-4,4
1570,VESTUARIO,ROXO,48,SOUTIEN / TOP,SOUTIEN TRS COTTON SECRET ORQUIDEA REF 6,9362450005,1,1,both,0,0
1571,VESTUARIO,JEANS,3,CALÇA,CALCA C8 PRD PPO INK STONE USED E TANK L,9483780003,3,0,left_only,-3,3
1572,VESTUARIO,CINZA,40,SOUTIEN / TOP,2 SOUTIENS APP TRS PUSH UP COTTON MESCLA,8470270001,1,0,left_only,-1,1
1573,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692380004,2,0,left_only,-2,2
1574,VESTUARIO,PRATA,SEM TAMANHO,CONJUNTO,CJT PRATEADO COLAR E BRINCO COM PEDRA RE,9251890001,1,0,left_only,-1,1
1575,VESTUARIO,AZUL,42,CALÇA JEANS,CALCA JEANS CRN MSA INK CALCA MASC AMACI,9756230003,3,0,left_only,-3,3
1576,VESTUARIO,VERMELHO,52,BERMUDOL/SHORT DOLL,SHORT DOLL TG MC ACORDEI VERM LUA C7 52,9598650004,1,1,both,0,0
1577,VESTUARIO,AZUL,GG,KIT CALCINHA,CALCINHA CR SLO ELLA ESTAMPADO AZUL GG A,9707380002,2,2,both,0,0
1578,VESTUARIO,JEANS,56,TOP PLUS,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9427230006,1,0,left_only,-1,1
1579,VESTUARIO,BEGE,EG,CALCINHA / BOTTOM,BERMUDA TRS AF CONTROL REF CE1301 BEGE E,9368800003,1,1,both,0,0
1580,VESTUARIO,ROSA,38,CALÇA SARJA,CALCA CRN MSA INK FIVE POCKETS LISO ROSA,9420140002,3,3,both,0,0
1581,VESTUARIO,CINZA,P,BERMUDOL/SHORT DOLL,BERMUDOLL MANGA CURTA CR PRD ELLA LISO C,9569850004,3,2,both,-1,1
1582,VESTUARIO,ROSA,40,CALÇA JEANS,CALCA SARJA EVT CRN MSA INK RASGOS BARRA,9412600003,1,0,left_only,-1,1
1583,VESTUARIO,AZUL,36,CALÇA SARJA,CALCA SARJA JV MSA INK BASICA BARRA VIRA,9475000009,1,0,left_only,-1,1
1584,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA JEANS INK  SKYBLEATCH BARRA NAVALH,9563150007,1,0,left_only,-1,1
1585,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA CY SAW MARCA DE TERCEIROS MOM LISO,9692450006,1,0,left_only,-1,1
1586,VESTUARIO,VERMELHO,35/36,CHINELOS,CHINELO ABERTO EVA MINNIE VERMELHO ESTAM,9666030001,2,2,both,0,0
1587,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,9532890006,1,0,left_only,-1,1
1588,VESTUARIO,PRETO,42,SOUTIEN / TOP,SOUTIEN BASE ESS C9 PRD LISO PTO   ELLA,9266820004,1,0,left_only,-1,1
1589,VESTUARIO,JEANS,40,BOTTOM CURTO JEANS,SHORT JEANS CRN PRD INK ELASTICO NO COS,9420230003,1,1,both,0,0
1590,ELETRO-ELETRONICOS,OTHER,OTHER,TABLET WIFI ANDROID,TABLET SAMS A7 64GB LITE GRAFITE WIFI,9280500000,1,1,both,0,0
1591,BELEZA,OTHER,OTHER,CONDICIONADOR,SIAGE CONDICIONADOR REGENERACAO POS QUIM,9170550000,1,1,both,0,0
1592,VESTUARIO,ROSA,34/39,MEIA CASUAL/ESPORTIVA,3 PARES MEIA CURTA ACC SLO LISTRAS   ROS,9436280001,1,0,left_only,-1,1
1593,BELEZA,OTHER,OTHER,PERFUME,COLONIA DESODORANTE FEMININA ANA FURTADO,8686950000,3,1,both,-2,2
1594,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK RASGOS,9412290003,1,1,both,0,0
1595,VESTUARIO,BEGE,46,SOUTIEN / TOP,SOUTIEN TRS POA BEGE REF 61411   DEMILLU,9362390001,1,0,left_only,-1,1
1596,VESTUARIO,BRANCO,M,KIT CALCINHA,CALCINHA CR SLO ELLA ESTAMPADO CINZA M B,9568860001,2,1,both,-1,1
1597,VESTUARIO,PRETO,44,SOUTIEN / TOP,2 SOUTIENS APP  TRS BASE C  BJ SEM ARO R,8539820002,7,6,both,-1,1
1598,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK AMACIADAUSEDSTON,9578080003,2,0,left_only,-2,2
1599,VESTUARIO,CINZA,M,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9564100010,6,0,left_only,-6,6
1600,VESTUARIO,CAQUI,44,CALÇA SARJA,CALCA APP CS SLO SLIM INK SARJA CHINO GA,8442380004,1,0,left_only,-1,1
1601,VESTUARIO,SORTIDO,GG,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB REF K51811 K18 L,4782110004,1,1,both,0,0
1602,VESTUARIO,VERDE,42,BOTTOM CURTO SARJA,SHORT JEANS CRN MSA INK AMASSADINHO VERD,9630400005,2,1,both,-1,1
1603,VESTUARIO,JEANS,46,BOTTOM CURTO JEANS,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573020006,4,2,both,-2,2
1604,ELETRO-ELETRONICOS,OTHER,OTHER,MOTOROLA,MOTO G52 BRANCO 128GB,9624000000,2,1,both,-1,1
1605,VESTUARIO,ROSA,42,BOTTOM CURTO SARJA,SHORT SARJA CRN PRD INK COM ELASTICO NA,9480710004,2,0,left_only,-2,2
1606,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,9427190005,1,0,left_only,-1,1
1607,BELEZA,OTHER,OTHER,PRODUTOS PARA CORPO,ESTOJO NICE SWEET LOVE LOCAO HIDRATANTE,9059880000,3,3,both,0,0
1608,VESTUARIO,JEANS,48,BERMUDA JEANS,BERMUDA JEANS INK LISO 02ma00661 JEANS 4,9571200007,1,0,left_only,-1,1
1609,VESTUARIO,ROSA,P,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA BU,9438700004,5,5,both,0,0
1610,VESTUARIO,ROXO,4,CALÇA,CALCA C8 PRD COS ELASTICO INFA INK COS D,9406000003,2,2,both,0,0
1611,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS EVT LCM CRN MSA  STONE  USED,9456280007,1,1,both,0,0
1612,ELETRO-ELETRONICOS,OTHER,OTHER,KIT FEMININO DOURADO,RELOGIO MONDAINE FEM DOURADO KIT COLAR,9460260000,2,2,both,0,0
1613,VESTUARIO,BRANCO,42,SOUTIEN / TOP,SOUTIEN APP SNS SLO PUSH UP RENDA BRANCO,8222210002,2,0,left_only,-2,2
1614,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM STONE E USE,9440400002,1,0,left_only,-1,1
1615,VESTUARIO,JEANS,38,BOTTOM CURTO JEANS,SHORT JEANS CRN PRD INK LASER BARRA VIRA,9420200002,1,0,left_only,-1,1
1616,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440420002,2,0,left_only,-2,2
1617,VESTUARIO,JEANS,50,CALÇA JEANS PLUS,CALCA JEANS PS PRD INK USED TANK BARRA D,9481090003,1,1,both,0,0
1618,VESTUARIO,PRETO,34,CALÇA SARJA,CALCA SARJA INK  vista abotoada  LISO JE,9472290014,1,1,both,0,0
1619,VESTUARIO,DOURADO,UNICO,ÓCULOS METAL,OCULOS  C5 MSA MAIS ACESSORIOS FEM MET D,9682790001,1,1,both,0,0
1620,VESTUARIO,PRETO,8,BERMUDA,BERMUDA C8 PRD INFO STONE   460 PRETO 8,9405710003,2,0,left_only,-2,2
1621,VESTUARIO,VERDE,46,BOTTOM CURTO SARJA,SHORT JEANS CRN MSA INK AMASSADINHO VERD,9630400004,2,1,both,-1,1
1622,VESTUARIO,ROSA,40,CALÇA JEANS,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479850002,1,0,left_only,-1,1
1623,VESTUARIO,BEGE,G,CALCINHA / BOTTOM,CALCINHA CJ PRD ELLA TULE BORDADO  BICOL,9646770001,2,2,both,0,0
1624,VESTUARIO,BRANCO,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS REF 51509 K179 FLORE,8566560002,4,4,both,0,0
